"","valve","Timestamp","p1","p2","p1_abs","p2_abs","Headloss","Velocity","Flow","kv","Zv","sigma_0","sigma_1","sigma_2","level","scenarios_id"
"10162","RIKO_02",18M 0S,14.07,8.87,21.3404375797459,16.1404375797459,5.2,3.32,2610,13029.9076093306,9.25606038612281,3.77601245070013,2.77601245070013,2.50534200355102,1.8,"0242"
"10163","RIKO_02",19M 0S,13.91,8.87,21.1804375797459,16.1404375797459,5.04,3.32,2610,13235.1156290486,8.97125852808826,3.86413983008744,2.86413983008744,2.57690027832781,1.63,"0242"
"10164","RIKO_02",20M 0S,13.74,8.87,21.0104375797459,16.1404375797459,4.87,3.32,2610,13464.137170018,8.66865655392655,3.96412007056277,2.96412007056277,2.65755006737458,1.46,"0242"
"10165","RIKO_01",0S,17.78,10.51,25.0504375797459,17.7804375797459,7.27,3.32,2610,11019.8530360142,12.9406844244448,3.21117809403586,2.21117809403586,2.05256478447994,5,"0243"
"10166","RIKO_01",1M 0S,17.6,10.51,24.8704375797459,17.7804375797459,7.09,3.32,2610,11158.8615825927,12.6202823341559,3.26731519656427,2.26731519656427,2.10084910276837,4.82,"0243"
"10167","RIKO_01",2M 0S,17.42,10.51,24.6904375797459,17.7804375797459,6.91,3.32,2610,11303.2669483108,12.299880243867,3.32637695277,2.32637695277,2.15145981741889,4.63,"0243"
"10168","RIKO_01",3M 0S,17.24,10.51,24.5104375797459,17.7804375797459,6.73,3.32,2610,11453.4276292144,11.9794781535782,3.38859803025865,2.38859803025865,2.20456921168861,4.45,"0243"
"10169","RIKO_01",4M 0S,17.06,10.51,24.3304375797459,17.7804375797459,6.55,3.32,2610,11609.7363719403,11.6590760632893,3.45423889215888,2.45423889215888,2.2603670108392,4.27,"0243"
"10170","RIKO_01",5M 0S,16.88,10.51,24.1504375797459,17.7804375797459,6.37,3.32,2610,11772.6244991555,11.3386739730004,3.52358944170184,2.52358944170184,2.31906264674608,4.09,"0243"
"10171","RIKO_01",6M 0S,16.71,10.51,23.9804375797459,17.7804375797459,6.19,3.32,2610,11942.5669219383,11.0182718827116,3.59858881157362,2.59697330268832,2.38088788474865,3.91,"0243"
"10172","RIKO_01",7M 0S,16.53,10.51,23.8004375797459,17.7804375797459,6.02,3.32,2610,12110.0172696997,10.7156699085499,3.67030975807985,2.67030975807985,2.44238341849161,3.73,"0243"
"10173","RIKO_01",8M 0S,16.36,10.51,23.6304375797459,17.7804375797459,5.84,3.32,2610,12295.2279416441,10.395267818261,3.75432615473299,2.75261382596587,2.51105620135658,3.55,"0243"
"10174","RIKO_01",9M 0S,16.18,10.51,23.4504375797459,17.7804375797459,5.67,3.32,2610,12478.1866814511,10.0926658440993,3.83514369376379,2.83514369376379,2.57955646760824,3.37,"0243"
"10175","RIKO_01",10M 0S,16.01,10.51,23.2804375797459,17.7804375797459,5.49,3.32,2610,12681.0973306018,9.77226375381042,3.92992071833164,2.92809922470687,2.65628085007125,3.19,"0243"
"10176","RIKO_01",11M 0S,15.83,10.51,23.1004375797459,17.7804375797459,5.32,3.32,2610,12882.1155970454,9.46966177964872,4.02166630519562,3.02166630519562,2.73305466054161,3.02,"0243"
"10177","RIKO_01",12M 0S,15.66,10.51,22.9304375797459,17.7804375797459,5.15,3.32,2610,13093.0068045681,9.16705980548701,4.12141062983314,3.12141062983314,2.81439850542835,2.84,"0243"
"10178","RIKO_01",13M 0S,15.49,10.51,22.7604375797459,17.7804375797459,4.98,3.32,2610,13314.606527718,8.8644578313253,4.22796480795998,3.22796480795998,2.90073295567213,2.67,"0243"
"10179","RIKO_01",14M 0S,15.32,10.51,22.5904375797459,17.7804375797459,4.81,3.32,2610,13547.8528191118,8.56185585716359,4.34205088225378,3.34205088225378,2.9925318210822,2.49,"0243"
"10180","RIKO_01",15M 0S,15.15,10.51,22.4204375797459,17.7804375797459,4.64,3.32,2610,13793.8029564004,8.25925388300189,4.46449671199153,3.46449671199153,3.09033084984235,2.32,"0243"
"10181","RIKO_01",16M 0S,14.98,10.51,22.2504375797459,17.7804375797459,4.47,3.32,2610,14053.6536604562,7.95665190884018,4.5962560947742,3.5962560947742,3.19473819150226,2.15,"0243"
"10182","RIKO_01",17M 0S,14.81,10.51,22.0804375797459,17.7804375797459,4.3,3.32,2610,14328.7656684515,7.65404993467847,4.73843366131179,3.73843366131179,3.30644705509507,1.98,"0243"
"10183","RIKO_01",18M 0S,14.64,10.51,21.9104375797459,17.7804375797459,4.13,3.32,2610,14620.6938156618,7.35144796051677,4.89231591855707,3.89231591855707,3.42625111914039,1.8,"0243"
"10184","RIKO_01",19M 0S,14.47,10.51,21.7404375797459,17.7804375797459,3.96,3.32,2610,14931.224147586,7.04884598635506,5.05941028879816,4.05941028879815,3.55506341774609,1.63,"0243"
"10185","RIKO_01",20M 0S,14.31,10.51,21.5804375797459,17.7804375797459,3.79,3.32,2610,15262.420090486,6.74624401219335,5.24413317774161,4.24149465531417,3.69393965334965,1.46,"0243"
"10186","RIKO_02",0S,17.16,10.68,24.4304375797459,17.9504375797459,6.48,3.32,2610,11672.2748425489,11.5344752503992,3.50698529994455,2.50698529994455,2.30697809981348,5,"0243"
"10187","RIKO_02",1M 0S,16.98,10.68,24.2504375797459,17.9504375797459,6.3,3.32,2610,11837.847294649,11.2140731601103,3.57861345137154,2.57861345137154,2.36749522589758,4.82,"0243"
